source_mat_id_orig,samp_description,tax_id,scientific_name,investigation_type,env_material,collection_date,sampling_event,sampl_person,sampl_person_orcid,tidal_stage,noteworthy_env_cond,depth,replicate,samp_size_vol,time_fi,size_frac,size_frac_low,size_frac_up,membr_cut,samp_collect_device,samp_mat_process,samp_mat_process_dev,samp_store_date,samp_store_loc,samp_store_temp,store_person,store_person_orcid,other_person,other_person_orcid,long_store,ship_date,arr_date_hq,store_temp_hq,ship_date_seq,arr_date_seq,failure,failure_comment,ENA_accession_number_sample,source_mat_id
EMOBON 210825 330 WaSOP3 200um R4,EMOBON metagenome water sample from station BPNS collected on 2021-08-25 size fraction 200um,1874687,marine plankton metagenome,metagenome,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150],2021-08-25 00:00:00,BPNS_Wa_210825,Sander Delacauw,0000-0002-5400-2891,ebb_tide,,18.66,4,0.25,0.083333,200,200,NA,N,WP2,WaSOP3,NA,2021-08-25 16:00:18,MSO LifeWatch Lab -80 Freezer,-80,Sander Delacauw,0000-0002-5400-2891,Rune Lagaisse,0000-0001-9191-9140,Y,NA,NA,NA,NA,NA,NA,NA,NA,EMOBON_BPNS_Wa_39
EMOBON 210825 330 WaSOP3 200um Blank,EMOBON metagenome water sample from station BPNS collected on 2021-08-25 size fraction 200um,256318,metagenome,metagenome,MilliQ water [ENVO:00003065],2021-08-25 00:00:00,BPNS_Wa_210825,Sander Delacauw,0000-0002-5400-2891,NA,,NA,blank_1,0.25,0.166667,200,200,NA,N,NA,WaSOP3,NA,2021-08-25 16:00:02,MSO LifeWatch Lab -80 Freezer,-80,Sander Delacauw,0000-0002-5400-2891,Rune Lagaisse,0000-0001-9191-9140,Y,NA,NA,NA,NA,NA,NA,NA,NA,EMOBON_BPNS_Wa_40
EMOBON 211028 BPNS Wa 3 R1,EMOBON metagenome water sample from station BPNS collected on 2021-10-28 size fraction 3-200um,1874687,marine plankton metagenome,metagenome,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042],2021-10-28 00:00:00,BPNS_Wa_211028,Sander Delacauw,0000-0002-5400-2891,ebb_tide,,18.66,1,10,0.25,3-200,3,200,Y,Niskin Bottle,WaSOP1,NA,2021-10-28 14:00:00,MSO LifeWatch Lab -80 Freezer,-80,Sander Delacauw,0000-0002-5400-2891,Rune Lagaisse,0000-0001-9191-9140,N,2022-01-10 00:00:00,2022-01-18 00:00:00,-70,2022-02-22 00:00:00,2022-02-23 00:00:00,F,NA,,EMOBON_BPNS_Wa_41
EMOBON 211028 BPNS Wa 3 R2,EMOBON metagenome water sample from station BPNS collected on 2021-10-28 size fraction 3-200um,1874687,marine plankton metagenome,metagenome,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042],2021-10-28 00:00:00,BPNS_Wa_211028,Sander Delacauw,0000-0002-5400-2891,ebb_tide,,18.66,2,10,0.25,3-200,3,200,Y,Niskin Bottle,WaSOP1,NA,2021-10-28 14:00:00,MSO LifeWatch Lab -80 Freezer,-80,Sander Delacauw,0000-0002-5400-2891,Rune Lagaisse,0000-0001-9191-9140,N,2022-01-10 00:00:00,2022-01-18 00:00:00,-70,2022-02-22 00:00:00,2022-02-23 00:00:00,F,NA,,EMOBON_BPNS_Wa_42
EMOBON 211028 BPNS Wa 3 R3,EMOBON metagenome water sample from station BPNS collected on 2021-10-28 size fraction 3-200um,1874687,marine plankton metagenome,metagenome,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042],2021-10-28 00:00:00,BPNS_Wa_211028,Sander Delacauw,0000-0002-5400-2891,ebb_tide,,18.66,3,10,0.25,3-200,3,200,Y,Niskin Bottle,WaSOP1,NA,2021-10-28 14:00:00,MSO LifeWatch Lab -80 Freezer,-80,Sander Delacauw,0000-0002-5400-2891,Rune Lagaisse,0000-0001-9191-9140,Y,NA,NA,NA,NA,NA,NA,NA,NA,EMOBON_BPNS_Wa_43
EMOBON 211028 BPNS Wa 3 R4,EMOBON metagenome water sample from station BPNS collected on 2021-10-28 size fraction 3-200um,1874687,marine plankton metagenome,metagenome,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042],2021-10-28 00:00:00,BPNS_Wa_211028,Sander Delacauw,0000-0002-5400-2891,ebb_tide,,18.66,4,10,0.25,3-200,3,200,Y,Niskin Bottle,WaSOP1,NA,2021-10-28 14:00:00,MSO LifeWatch Lab -80 Freezer,-80,Sander Delacauw,0000-0002-5400-2891,Rune Lagaisse,0000-0001-9191-9140,Y,NA,NA,NA,NA,NA,NA,NA,NA,EMOBON_BPNS_Wa_44
EMOBON 211028 BPNS Wa 3 Blank,EMOBON metagenome water sample from station BPNS collected on 2021-10-28 size fraction 3-200um,256318,metagenome,metagenome,MilliQ water [ENVO:00003065],2021-10-28 00:00:00,BPNS_Wa_211028,Sander Delacauw,0000-0002-5400-2891,NA,,NA,blank_1,10,0.033333,3-200,3,200,N,NA,WaSOP1,NA,2021-10-28 14:00:00,MSO LifeWatch Lab -80 Freezer,-80,Sander Delacauw,0000-0002-5400-2891,Rune Lagaisse,0000-0001-9191-9140,N,2022-01-10 00:00:00,2022-01-18 00:00:00,-70,2022-02-22 00:00:00,2022-02-23 00:00:00,T,blank; non-quantifiable DNA after extraction,,EMOBON_BPNS_Wa_45
EMOBON 211028 BPNS Wa 0.2 R1,EMOBON metagenome water sample from station BPNS collected on 2021-10-28 size fraction 0.2-3um,1874687,marine plankton metagenome,metagenome,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042],2021-10-28 00:00:00,BPNS_Wa_211028,Sander Delacauw,0000-0002-5400-2891,ebb_tide,,18.66,1,10,0.25,0.2-3,0.2,3,Y,Niskin Bottle,WaSOP1,NA,2021-10-28 14:00:00,MSO LifeWatch Lab -80 Freezer,-80,Sander Delacauw,0000-0002-5400-2891,Rune Lagaisse,0000-0001-9191-9140,N,2022-01-10 00:00:00,2022-01-18 00:00:00,-70,2022-02-22 00:00:00,2022-02-23 00:00:00,F,NA,,EMOBON_BPNS_Wa_46
EMOBON 211028 BPNS Wa 0.2 R2,EMOBON metagenome water sample from station BPNS collected on 2021-10-28 size fraction 0.2-3um,1874687,marine plankton metagenome,metagenome,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042],2021-10-28 00:00:00,BPNS_Wa_211028,Sander Delacauw,0000-0002-5400-2891,ebb_tide,,18.66,2,10,0.25,0.2-3,0.2,3,Y,Niskin Bottle,WaSOP1,NA,2021-10-28 14:00:00,MSO LifeWatch Lab -80 Freezer,-80,Sander Delacauw,0000-0002-5400-2891,Rune Lagaisse,0000-0001-9191-9140,N,2022-01-10 00:00:00,2022-01-18 00:00:00,-70,2022-02-22 00:00:00,2022-02-23 00:00:00,F,NA,,EMOBON_BPNS_Wa_47
EMOBON 211028 BPNS Wa 0.2 R3,EMOBON metagenome water sample from station BPNS collected on 2021-10-28 size fraction 0.2-3um,1874687,marine plankton metagenome,metagenome,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042],2021-10-28 00:00:00,BPNS_Wa_211028,Sander Delacauw,0000-0002-5400-2891,ebb_tide,,18.66,3,10,0.25,0.2-3,0.2,3,Y,Niskin Bottle,WaSOP1,NA,2021-10-28 14:00:00,MSO LifeWatch Lab -80 Freezer,-80,Sander Delacauw,0000-0002-5400-2891,Rune Lagaisse,0000-0001-9191-9140,Y,NA,NA,NA,NA,NA,NA,NA,NA,EMOBON_BPNS_Wa_48
EMOBON 211028 BPNS Wa 0.2 R4,EMOBON metagenome water sample from station BPNS collected on 2021-10-28 size fraction 0.2-3um,1874687,marine plankton metagenome,metagenome,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042],2021-10-28 00:00:00,BPNS_Wa_211028,Sander Delacauw,0000-0002-5400-2891,ebb_tide,,18.66,4,10,0.25,0.2-3,0.2,3,Y,Niskin Bottle,WaSOP1,NA,2021-10-28 14:00:00,MSO LifeWatch Lab -80 Freezer,-80,Sander Delacauw,0000-0002-5400-2891,Rune Lagaisse,0000-0001-9191-9140,Y,NA,NA,NA,NA,NA,NA,NA,NA,EMOBON_BPNS_Wa_49
EMOBON 211028 BPNS Wa 0.2 Blank,EMOBON metagenome water sample from station BPNS collected on 2021-10-28 size fraction 0.2-3um,256318,metagenome,metagenome,MilliQ water [ENVO:00003065],2021-10-28 00:00:00,BPNS_Wa_211028,Sander Delacauw,0000-0002-5400-2891,NA,,NA,blank_1,10,0.033333,0.2-3,0.2,3,N,NA,WaSOP1,NA,2021-10-28 14:00:00,MSO LifeWatch Lab -80 Freezer,-80,Sander Delacauw,0000-0002-5400-2891,Rune Lagaisse,0000-0001-9191-9140,N,2022-01-10 00:00:00,2022-01-18 00:00:00,-70,2022-02-22 00:00:00,2022-02-23 00:00:00,T,blank; non-quantifiable DNA after extraction,,EMOBON_BPNS_Wa_50
EMOBON 211028 BPNS Wa 20 R1,EMOBON metagenome water sample from station BPNS collected on 2021-10-28 size fraction 20um,1874687,marine plankton metagenome,metagenome,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150],2021-10-28 00:00:00,BPNS_Wa_211028,Sander Delacauw,0000-0002-5400-2891,ebb_tide,,18.66,1,0.25,0.033333,20,20,NA,N,Apstein,WaSOP2,NA,2021-10-28 14:00:00,MSO LifeWatch Lab -80 Freezer,-80,Sander Delacauw,0000-0002-5400-2891,Rune Lagaisse,0000-0001-9191-9140,Y,NA,NA,NA,NA,NA,NA,NA,NA,EMOBON_BPNS_Wa_51
EMOBON 211028 BPNS Wa 20 R2,EMOBON metagenome water sample from station BPNS collected on 2021-10-28 size fraction 20um,1874687,marine plankton metagenome,metagenome,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150],2021-10-28 00:00:00,BPNS_Wa_211028,Sander Delacauw,0000-0002-5400-2891,ebb_tide,,18.66,2,0.25,0.033333,20,20,NA,N,Apstein,WaSOP2,NA,2021-10-28 14:00:00,MSO LifeWatch Lab -80 Freezer,-80,Sander Delacauw,0000-0002-5400-2891,Rune Lagaisse,0000-0001-9191-9140,Y,NA,NA,NA,NA,NA,NA,NA,NA,EMOBON_BPNS_Wa_52
EMOBON 211028 BPNS Wa 20 R3,EMOBON metagenome water sample from station BPNS collected on 2021-10-28 size fraction 20um,1874687,marine plankton metagenome,metagenome,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150],2021-10-28 00:00:00,BPNS_Wa_211028,Sander Delacauw,0000-0002-5400-2891,ebb_tide,,18.66,3,0.25,0.033333,20,20,NA,N,Apstein,WaSOP2,NA,2021-10-28 14:00:00,MSO LifeWatch Lab -80 Freezer,-80,Sander Delacauw,0000-0002-5400-2891,Rune Lagaisse,0000-0001-9191-9140,Y,NA,NA,NA,NA,NA,NA,NA,NA,EMOBON_BPNS_Wa_53
EMOBON 211028 BPNS Wa 20 R4,EMOBON metagenome water sample from station BPNS collected on 2021-10-28 size fraction 20um,1874687,marine plankton metagenome,metagenome,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150],2021-10-28 00:00:00,BPNS_Wa_211028,Sander Delacauw,0000-0002-5400-2891,ebb_tide,,18.66,4,0.25,0.033333,20,20,NA,N,Apstein,WaSOP2,NA,2021-10-28 14:00:00,MSO LifeWatch Lab -80 Freezer,-80,Sander Delacauw,0000-0002-5400-2891,Rune Lagaisse,0000-0001-9191-9140,Y,NA,NA,NA,NA,NA,NA,NA,NA,EMOBON_BPNS_Wa_54
EMOBON 211028 BPNS Wa 20 Blank,EMOBON metagenome water sample from station BPNS collected on 2021-10-28 size fraction 20um,256318,metagenome,metagenome,MilliQ water [ENVO:00003065],2021-10-28 00:00:00,BPNS_Wa_211028,Sander Delacauw,0000-0002-5400-2891,NA,,NA,blank_1,0.25,0.166667,20,20,NA,N,Na,WaSOP2,NA,2021-10-28 14:00:00,MSO LifeWatch Lab -80 Freezer,-80,Sander Delacauw,0000-0002-5400-2891,Rune Lagaisse,0000-0001-9191-9140,Y,NA,NA,NA,NA,NA,NA,NA,NA,EMOBON_BPNS_Wa_55
EMOBON 211028 BPNS Wa 200 R1,EMOBON metagenome water sample from station BPNS collected on 2021-10-28 size fraction 200um,1874687,marine plankton metagenome,metagenome,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150],2021-10-28 00:00:00,BPNS_Wa_211028,Sander Delacauw,0000-0002-5400-2891,ebb_tide,,18.66,1,0.25,0.05,200,200,NA,N,WP2,WaSOP3,NA,2021-10-28 14:00:00,MSO LifeWatch Lab -80 Freezer,-80,Sander Delacauw,0000-0002-5400-2891,Rune Lagaisse,0000-0001-9191-9140,Y,NA,NA,NA,NA,NA,NA,NA,NA,EMOBON_BPNS_Wa_56
EMOBON 211028 BPNS Wa 200 R2,EMOBON metagenome water sample from station BPNS collected on 2021-10-28 size fraction 200um,1874687,marine plankton metagenome,metagenome,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150],2021-10-28 00:00:00,BPNS_Wa_211028,Sander Delacauw,0000-0002-5400-2891,ebb_tide,,18.66,2,0.25,0.05,200,200,NA,N,WP2,WaSOP3,NA,2021-10-28 14:00:00,MSO LifeWatch Lab -80 Freezer,-80,Sander Delacauw,0000-0002-5400-2891,Rune Lagaisse,0000-0001-9191-9140,Y,NA,NA,NA,NA,NA,NA,NA,NA,EMOBON_BPNS_Wa_57
EMOBON 211028 BPNS Wa 200 R3,EMOBON metagenome water sample from station BPNS collected on 2021-10-28 size fraction 200um,1874687,marine plankton metagenome,metagenome,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150],2021-10-28 00:00:00,BPNS_Wa_211028,Sander Delacauw,0000-0002-5400-2891,ebb_tide,,18.66,3,0.25,0.05,200,200,NA,N,WP2,WaSOP3,NA,2021-10-28 14:00:00,MSO LifeWatch Lab -80 Freezer,-80,Sander Delacauw,0000-0002-5400-2891,Rune Lagaisse,0000-0001-9191-9140,Y,NA,NA,NA,NA,NA,NA,NA,NA,EMOBON_BPNS_Wa_58
EMOBON 211028 BPNS Wa 200 R4,EMOBON metagenome water sample from station BPNS collected on 2021-10-28 size fraction 200um,1874687,marine plankton metagenome,metagenome,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150],2021-10-28 00:00:00,BPNS_Wa_211028,Sander Delacauw,0000-0002-5400-2891,ebb_tide,,18.66,4,0.25,0.05,200,200,NA,N,WP2,WaSOP3,NA,2021-10-28 14:00:00,MSO LifeWatch Lab -80 Freezer,-80,Sander Delacauw,0000-0002-5400-2891,Rune Lagaisse,0000-0001-9191-9140,Y,NA,NA,NA,NA,NA,NA,NA,NA,EMOBON_BPNS_Wa_59
EMOBON 211028 BPNS Wa 200 Blank,EMOBON metagenome water sample from station BPNS collected on 2021-10-28 size fraction 200um,256318,metagenome,metagenome,MilliQ water [ENVO:00003065],2021-10-28 00:00:00,BPNS_Wa_211028,Sander Delacauw,0000-0002-5400-2891,NA,,NA,blank_1,0.25,0.166667,200,200,NA,N,NA,WaSOP3,NA,2021-10-28 14:00:00,MSO LifeWatch Lab -80 Freezer,-80,Sander Delacauw,0000-0002-5400-2891,Rune Lagaisse,0000-0001-9191-9140,N,NA,NA,NA,NA,NA,NA,NA,NA,EMOBON_BPNS_Wa_60
EMOBON 211223 BPNS Wa 3 R1	,EMOBON metagenome water sample from station BPNS collected on 2021-12-23 size fraction 3-200um,1874687,marine plankton metagenome,metagenome,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042],2021-12-23 00:00:00,BPNS_Wa_211223,Sander Delacauw,0000-0002-5400-2891,ebb_tide,,21.2,1,10,0.25,3-200,3,200,Y,Bucket,WaSOP1,sample was taking by hauling buckets of surface water; depth was not acquired from the CTD measurement but it was estimated from the researchers,2021-12-23 16:00:00,MSO LifeWatch Lab -80 Freezer,-80,Sander Delacauw,0000-0002-5400-2891,Rune Lagaisse,0000-0001-9191-9140,N,2022-01-10 00:00:00,2022-01-18 00:00:00,-70,2022-02-22 00:00:00,2022-02-23 00:00:00,F,NA,,EMOBON_BPNS_Wa_61
EMOBON 211223 BPNS Wa 3 R2	,EMOBON metagenome water sample from station BPNS collected on 2021-12-23 size fraction 3-200um,1874687,marine plankton metagenome,metagenome,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042],2021-12-23 00:00:00,BPNS_Wa_211223,Sander Delacauw,0000-0002-5400-2891,ebb_tide,,21.2,2,10,0.25,3-200,3,200,Y,Bucket,WaSOP1,sample was taking by hauling buckets of surface water; depth was not acquired from the CTD measurement but it was estimated from the researchers,2021-12-23 16:00:00,MSO LifeWatch Lab -80 Freezer,-80,Sander Delacauw,0000-0002-5400-2891,Rune Lagaisse,0000-0001-9191-9140,N,2022-01-10 00:00:00,2022-01-18 00:00:00,-70,2022-02-22 00:00:00,2022-02-23 00:00:00,F,NA,,EMOBON_BPNS_Wa_62
EMOBON 211223 BPNS Wa 3 R3	,EMOBON metagenome water sample from station BPNS collected on 2021-12-23 size fraction 3-200um,1874687,marine plankton metagenome,metagenome,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042],2021-12-23 00:00:00,BPNS_Wa_211223,Sander Delacauw,0000-0002-5400-2891,ebb_tide,,21.2,3,10,0.25,3-200,3,200,Y,Bucket,WaSOP1,sample was taking by hauling buckets of surface water; depth was not acquired from the CTD measurement but it was estimated from the researchers,2021-12-23 16:00:00,MSO LifeWatch Lab -80 Freezer,-80,Sander Delacauw,0000-0002-5400-2891,Rune Lagaisse,0000-0001-9191-9140,Y,NA,NA,NA,NA,NA,NA,NA,NA,EMOBON_BPNS_Wa_63
EMOBON 211223 BPNS Wa 3 R4	,EMOBON metagenome water sample from station BPNS collected on 2021-12-23 size fraction 3-200um,1874687,marine plankton metagenome,metagenome,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042],2021-12-23 00:00:00,BPNS_Wa_211223,Sander Delacauw,0000-0002-5400-2891,ebb_tide,,21.2,4,10,0.25,3-200,3,200,Y,Bucket,WaSOP1,sample was taking by hauling buckets of surface water; depth was not acquired from the CTD measurement but it was estimated from the researchers,2021-12-23 16:00:00,MSO LifeWatch Lab -80 Freezer,-80,Sander Delacauw,0000-0002-5400-2891,Rune Lagaisse,0000-0001-9191-9140,Y,NA,NA,NA,NA,NA,NA,NA,NA,EMOBON_BPNS_Wa_64
EMOBON 211223 BPNS Wa 3 Blank	,EMOBON metagenome water sample from station BPNS collected on 2021-12-23 size fraction 3-200um,256318,metagenome,metagenome,MilliQ water [ENVO:00003065],2021-12-23 00:00:00,BPNS_Wa_211223,Sander Delacauw,0000-0002-5400-2891,NA,,NA,blank_1,10,0.25,3-200,3,200,Y,NA,WaSOP1,sample was taking by hauling buckets of surface water; depth was not acquired from the CTD measurement but it was estimated from the researchers,2021-12-23 16:00:00,MSO LifeWatch Lab -80 Freezer,-80,Sander Delacauw,0000-0002-5400-2891,Rune Lagaisse,0000-0001-9191-9140,Y,NA,NA,NA,NA,NA,NA,NA,NA,EMOBON_BPNS_Wa_65
EMOBON 211223 BPNS Wa 0.2 R1	,EMOBON metagenome water sample from station BPNS collected on 2021-12-23 size fraction 0.2-3um,1874687,marine plankton metagenome,metagenome,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042],2021-12-23 00:00:00,BPNS_Wa_211223,Sander Delacauw,0000-0002-5400-2891,ebb_tide,,21.2,1,10,0.25,0.2-3,0.2,3,Y,Bucket,WaSOP1,sample was taking by hauling buckets of surface water; depth was not acquired from the CTD measurement but it was estimated from the researchers,2021-12-23 16:00:00,MSO LifeWatch Lab -80 Freezer,-80,Sander Delacauw,0000-0002-5400-2891,Rune Lagaisse,0000-0001-9191-9140,N,2022-01-10 00:00:00,2022-01-18 00:00:00,-70,2022-02-22 00:00:00,2022-02-23 00:00:00,F,NA,,EMOBON_BPNS_Wa_66
EMOBON 211223 BPNS Wa 0.2 R2	,EMOBON metagenome water sample from station BPNS collected on 2021-12-23 size fraction 0.2-3um,1874687,marine plankton metagenome,metagenome,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042],2021-12-23 00:00:00,BPNS_Wa_211223,Sander Delacauw,0000-0002-5400-2891,ebb_tide,,21.2,2,10,0.25,0.2-3,0.2,3,Y,Bucket,WaSOP1,sample was taking by hauling buckets of surface water; depth was not acquired from the CTD measurement but it was estimated from the researchers,2021-12-23 16:00:00,MSO LifeWatch Lab -80 Freezer,-80,Sander Delacauw,0000-0002-5400-2891,Rune Lagaisse,0000-0001-9191-9140,N,2022-01-10 00:00:00,2022-01-18 00:00:00,-70,2022-02-22 00:00:00,2022-02-23 00:00:00,F,NA,,EMOBON_BPNS_Wa_67
EMOBON 211223 BPNS Wa 0.2 R3	,EMOBON metagenome water sample from station BPNS collected on 2021-12-23 size fraction 0.2-3um,1874687,marine plankton metagenome,metagenome,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042],2021-12-23 00:00:00,BPNS_Wa_211223,Sander Delacauw,0000-0002-5400-2891,ebb_tide,,21.2,3,10,0.25,0.2-3,0.2,3,Y,Bucket,WaSOP1,sample was taking by hauling buckets of surface water; depth was not acquired from the CTD measurement but it was estimated from the researchers,2021-12-23 16:00:00,MSO LifeWatch Lab -80 Freezer,-80,Sander Delacauw,0000-0002-5400-2891,Rune Lagaisse,0000-0001-9191-9140,Y,NA,NA,NA,NA,NA,NA,NA,NA,EMOBON_BPNS_Wa_68
EMOBON 211223 BPNS Wa 0.2 R4	,EMOBON metagenome water sample from station BPNS collected on 2021-12-23 size fraction 0.2-3um,1874687,marine plankton metagenome,metagenome,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042],2021-12-23 00:00:00,BPNS_Wa_211223,Sander Delacauw,0000-0002-5400-2891,ebb_tide,,21.2,4,10,0.25,0.2-3,0.2,3,Y,Bucket,WaSOP1,sample was taking by hauling buckets of surface water; depth was not acquired from the CTD measurement but it was estimated from the researchers,2021-12-23 16:00:00,MSO LifeWatch Lab -80 Freezer,-80,Sander Delacauw,0000-0002-5400-2891,Rune Lagaisse,0000-0001-9191-9140,Y,NA,NA,NA,NA,NA,NA,NA,NA,EMOBON_BPNS_Wa_69
EMOBON 211223 BPNS Wa 0.2 Blank,EMOBON metagenome water sample from station BPNS collected on 2021-12-23 size fraction 0.2-3um,256318,metagenome,metagenome,MilliQ water [ENVO:00003065],2021-12-23 00:00:00,BPNS_Wa_211223,Sander Delacauw,0000-0002-5400-2891,NA,,NA,blank_1,10,0.25,0.2-3,0.2,3,Y,NA,WaSOP1,sample was taking by hauling buckets of surface water; depth was not acquired from the CTD measurement but it was estimated from the researchers,2021-12-23 16:00:00,MSO LifeWatch Lab -80 Freezer,-80,Sander Delacauw,0000-0002-5400-2891,Rune Lagaisse,0000-0001-9191-9140,Y,NA,NA,NA,NA,NA,NA,NA,NA,EMOBON_BPNS_Wa_70
EMOBON 211223 BPNS Wa 20 R1	,EMOBON metagenome water sample from station BPNS collected on 2021-12-23 size fraction 20um,1874687,marine plankton metagenome,metagenome,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150],2021-12-23 00:00:00,BPNS_Wa_211223,Rune Lagaisse,0000-0001-9191-9140,ebb_tide,,21.2,1,0.25,0.05,20,20,NA,N,Apstein,WaSOP2,depth was not acquired from the CTD measurement but it was estimated from the researchers,2021-12-23 16:00:00,MSO LifeWatch Lab -80 Freezer,-80,Sander Delacauw,0000-0002-5400-2891,Rune Lagaisse,0000-0001-9191-9140,Y,NA,NA,NA,NA,NA,NA,NA,NA,EMOBON_BPNS_Wa_71
EMOBON 211223 BPNS Wa 20 R2,EMOBON metagenome water sample from station BPNS collected on 2021-12-23 size fraction 20um,1874687,marine plankton metagenome,metagenome,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150],2021-12-23 00:00:00,BPNS_Wa_211223,Rune Lagaisse,0000-0001-9191-9140,ebb_tide,,21.2,2,0.25,0.05,20,20,NA,N,Apstein,WaSOP2,depth was not acquired from the CTD measurement but it was estimated from the researchers,2021-12-23 16:00:00,MSO LifeWatch Lab -80 Freezer,-80,Sander Delacauw,0000-0002-5400-2891,Rune Lagaisse,0000-0001-9191-9140,Y,NA,NA,NA,NA,NA,NA,NA,NA,EMOBON_BPNS_Wa_72
EMOBON 211223 BPNS Wa 20 R3,EMOBON metagenome water sample from station BPNS collected on 2021-12-23 size fraction 20um,1874687,marine plankton metagenome,metagenome,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150],2021-12-23 00:00:00,BPNS_Wa_211223,Rune Lagaisse,0000-0001-9191-9140,ebb_tide,,21.2,3,0.25,0.05,20,20,NA,N,Apstein,WaSOP2,depth was not acquired from the CTD measurement but it was estimated from the researchers,2021-12-23 16:00:00,MSO LifeWatch Lab -80 Freezer,-80,Sander Delacauw,0000-0002-5400-2891,Rune Lagaisse,0000-0001-9191-9140,Y,NA,NA,NA,NA,NA,NA,NA,NA,EMOBON_BPNS_Wa_73
EMOBON 211223 BPNS Wa 20 R4,EMOBON metagenome water sample from station BPNS collected on 2021-12-23 size fraction 20um,1874687,marine plankton metagenome,metagenome,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150],2021-12-23 00:00:00,BPNS_Wa_211223,Rune Lagaisse,0000-0001-9191-9140,ebb_tide,,21.2,4,0.25,0.05,20,20,NA,N,Apstein,WaSOP2,depth was not acquired from the CTD measurement but it was estimated from the researchers,2021-12-23 16:00:00,MSO LifeWatch Lab -80 Freezer,-80,Sander Delacauw,0000-0002-5400-2891,Rune Lagaisse,0000-0001-9191-9140,Y,NA,NA,NA,NA,NA,NA,NA,NA,EMOBON_BPNS_Wa_74
EMOBON 211223 BPNS Wa 20 Blank,EMOBON metagenome water sample from station BPNS collected on 2021-12-23 size fraction 20um,256318,metagenome,metagenome,MilliQ water [ENVO:00003065],2021-12-23 00:00:00,BPNS_Wa_211223,Rune Lagaisse,0000-0001-9191-9140,NA,,NA,blank_1,0.25,0.05,20,20,NA,N,NA,WaSOP2,depth was not acquired from the CTD measurement but it was estimated from the researchers,2021-12-23 16:00:00,MSO LifeWatch Lab -80 Freezer,-80,Sander Delacauw,0000-0002-5400-2891,Rune Lagaisse,0000-0001-9191-9140,Y,NA,NA,NA,NA,NA,NA,NA,NA,EMOBON_BPNS_Wa_75
EMOBON 211223 BPNS Wa 200 R1	,EMOBON metagenome water sample from station BPNS collected on 2021-12-23 size fraction 200um,1874687,marine plankton metagenome,metagenome,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150],2021-12-23 00:00:00,BPNS_Wa_211223,Rune Lagaisse,0000-0001-9191-9140,ebb_tide,,21.2,1,0.25,0.05,200,200,NA,N,WP2,WaSOP3,depth was not acquired from the CTD measurement but it was estimated from the researchers,2021-12-23 16:00:00,MSO LifeWatch Lab -80 Freezer,-80,Sander Delacauw,0000-0002-5400-2891,Rune Lagaisse,0000-0001-9191-9140,Y,NA,NA,NA,NA,NA,NA,NA,NA,EMOBON_BPNS_Wa_76
